Id_de_sentencia,Centro_de_Justicia,Causa_Penal,Juez,TipoSentencia,Relevante,Perspectiva_de_Género,Fecha_de_Auto_de_Apertura_a_Juicio_Oral,Fecha_de_sentencia,Sentenciados,Victimas,Criterios,Exclusión_violación_DD_HH_en_JO
24975,Acapulco,161/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,27/01/2022 12:00:00 a. m.,1,1,,No
23754,Acapulco,104/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,21/01/2022 12:00:00 a. m.,1,1,,No
20781,Acapulco,323/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,20/01/2022 12:00:00 a. m.,7,1,,No
20711,Acapulco,240/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,19/01/2022 12:00:00 a. m.,2,1,,No
20536,Acapulco,328/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,14/01/2022 12:00:00 a. m.,2,1,,No
20561,Acapulco,182/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,14/01/2022 12:00:00 a. m.,2,1,,No
26253,Acapulco,334/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,12/01/2022 12:00:00 a. m.,4,1,,No
20535,Acapulco,293/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,11/01/2022 12:00:00 a. m.,1,1,,No
26245,Acapulco,351/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,04/01/2022 12:00:00 a. m.,2,1,,No
26246,Acapulco,353/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,03/01/2022 12:00:00 a. m.,1,1,,No
24979,Acapulco,376/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,31/12/2021 12:00:00 a. m.,2,1,,No
24980,Acapulco,337/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,27/12/2021 12:00:00 a. m.,1,1,,No
24985,Acapulco,257/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,27/12/2021 12:00:00 a. m.,1,1,,No
26230,Acapulco,272/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,22/12/2021 12:00:00 a. m.,1,1,,No
26232,Acapulco,304/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,17/12/2021 12:00:00 a. m.,1,1,,No
20178,Acapulco,172/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,15/12/2021 12:00:00 a. m.,1,1,,No
20179,Acapulco,273/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,15/12/2021 12:00:00 a. m.,1,1,,No
24983,Acapulco,300/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,14/12/2021 12:00:00 a. m.,1,1,,No
24997,Acapulco,429/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,14/12/2021 12:00:00 a. m.,1,1,,No
26195,Acapulco,211/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,13/12/2021 12:00:00 a. m.,1,1,,No
26252,Acapulco,322/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,13/12/2021 12:00:00 a. m.,2,1,,No
26235,Acapulco,316/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,10/12/2021 12:00:00 a. m.,1,1,,No
19738,Acapulco,227/2019,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,09/12/2021 12:00:00 a. m.,1,1,,No
24981,Acapulco,319/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,09/12/2021 12:00:00 a. m.,1,1,,No
25001,Acapulco,191/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,09/12/2021 12:00:00 a. m.,1,1,,No
26227,Acapulco,262/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,03/12/2021 12:00:00 a. m.,1,1,,No
26234,Acapulco,315/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,03/12/2021 12:00:00 a. m.,1,1,,No
24986,Acapulco,253/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,29/11/2021 12:00:00 a. m.,1,1,,No
24987,Acapulco,229/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,25/11/2021 12:00:00 a. m.,1,1,,No
24982,Acapulco,305/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,23/11/2021 12:00:00 a. m.,1,1,,No
26229,Acapulco,271/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,23/11/2021 12:00:00 a. m.,1,1,,No
26233,Acapulco,313/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,23/11/2021 12:00:00 a. m.,1,1,,No
27133,Acapulco,48/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,23/11/2021 12:00:00 a. m.,1,1,,No
19214,Acapulco,235/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,22/11/2021 12:00:00 a. m.,1,1,,No
26194,Acapulco,206/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,19/11/2021 12:00:00 a. m.,1,1,,No
27130,Acapulco,73/2019,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,16/11/2021 12:00:00 a. m.,1,1,,No
19040,Acapulco,213/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,12/11/2021 12:00:00 a. m.,2,1,,No
27129,Acapulco,150/2018,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,12/11/2021 12:00:00 a. m.,1,1,,No
26231,Acapulco,286/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,11/11/2021 12:00:00 a. m.,1,1,,No
18890,Acapulco,275/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,09/11/2021 12:00:00 a. m.,1,1,,No
26166,Acapulco,66/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,03/11/2021 12:00:00 a. m.,1,1,,No
26196,Acapulco,214/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,03/11/2021 12:00:00 a. m.,1,1,,No
26151,Acapulco,33/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,25/10/2021 12:00:00 a. m.,1,1,,No
26173,Acapulco,88/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,21/10/2021 12:00:00 a. m.,1,1,,No
26228,Acapulco,270/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,21/10/2021 12:00:00 a. m.,1,1,,No
24984,Acapulco,263/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,20/10/2021 12:00:00 a. m.,1,1,,No
13338,Acapulco,309/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,19/10/2021 12:00:00 a. m.,1,1,,No
16329,Acapulco,22/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,19/10/2021 12:00:00 a. m.,1,1,,No
16818,Acapulco,101/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,19/10/2021 12:00:00 a. m.,1,1,,No
26198,Acapulco,247/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,14/10/2021 12:00:00 a. m.,1,1,,No
16376,Acapulco,234/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,13/10/2021 12:00:00 a. m.,1,1,,No
16410,Acapulco,236/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,13/10/2021 12:00:00 a. m.,1,1,,No
17022,Acapulco,50/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,13/10/2021 12:00:00 a. m.,3,1,,No
16440,Acapulco,220/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,11/10/2021 12:00:00 a. m.,1,1,,No
16988,Acapulco,224/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,11/10/2021 12:00:00 a. m.,2,1,,No
16450,Acapulco,242/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,06/10/2021 12:00:00 a. m.,1,1,,No
16457,Acapulco,238/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,05/10/2021 12:00:00 a. m.,1,1,,No
16968,Acapulco,216/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,05/10/2021 12:00:00 a. m.,2,1,,No
18062,Acapulco,78/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,01/10/2021 12:00:00 a. m.,1,1,,No
18071,Acapulco,191/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,28/09/2021 12:00:00 a. m.,1,1,,No
26192,Acapulco,195/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,28/09/2021 12:00:00 a. m.,1,1,,No
26193,Acapulco,196/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,28/09/2021 12:00:00 a. m.,1,1,,No
18110,Acapulco,104/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,17/09/2021 12:00:00 a. m.,1,1,,No
18118,Acapulco,230/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,17/09/2021 12:00:00 a. m.,1,1,,No
16959,Acapulco,310/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,02/09/2021 12:00:00 a. m.,2,1,,No
26190,Acapulco,179/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,30/08/2021 12:00:00 a. m.,1,1,,No
24998,Acapulco,419/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,18/08/2021 12:00:00 a. m.,1,1,,No
18121,Acapulco,122/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,09/08/2021 12:00:00 a. m.,1,1,,No
24991,Acapulco,165/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,06/08/2021 12:00:00 a. m.,1,1,,No
20303,Acapulco,486/2019,CRESCENCIO CONTRERAS MARTÍNEZ,Juicio Oral,No,No,21/04/2021 12:00:00 a. m.,03/08/2021 12:00:00 a. m.,3,1,,No
18134,Acapulco,8/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,27/07/2021 12:00:00 a. m.,1,1,,No
24988,Acapulco,187/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,27/07/2021 12:00:00 a. m.,1,1,,No
25000,Acapulco,219/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,27/07/2021 12:00:00 a. m.,1,1,,No
24989,Acapulco,186/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,26/07/2021 12:00:00 a. m.,1,1,,No
24995,Acapulco,108/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,26/07/2021 12:00:00 a. m.,1,1,,No
24963,Acapulco,47/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,23/07/2021 12:00:00 a. m.,1,1,,No
24994,Acapulco,110/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,23/07/2021 12:00:00 a. m.,1,1,,No
16461,Acapulco,346/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,22/07/2021 12:00:00 a. m.,1,1,,No
16938,Acapulco,76/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,19/07/2021 12:00:00 a. m.,2,1,,No
26181,Acapulco,142/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,15/07/2021 12:00:00 a. m.,1,1,,No
26188,Acapulco,171/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,15/07/2021 12:00:00 a. m.,1,1,,No
26177,Acapulco,119/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,14/07/2021 12:00:00 a. m.,1,1,,No
26168,Acapulco,79/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,13/07/2021 12:00:00 a. m.,1,1,,No
26189,Acapulco,177/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,07/07/2021 12:00:00 a. m.,1,1,,No
26191,Acapulco,180/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,07/07/2021 12:00:00 a. m.,2,1,,No
26178,Acapulco,129/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,06/07/2021 12:00:00 a. m.,1,1,,No
26183,Acapulco,155/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,06/07/2021 12:00:00 a. m.,1,1,,No
26184,Acapulco,157/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,06/07/2021 12:00:00 a. m.,2,1,,No
16817,Acapulco,42/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,05/07/2021 12:00:00 a. m.,1,1,,No
16821,Acapulco,101/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,02/07/2021 12:00:00 a. m.,1,1,,No
16823,Acapulco,30/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,02/07/2021 12:00:00 a. m.,1,1,,No
26186,Acapulco,159/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,29/06/2021 12:00:00 a. m.,1,1,,No
24999,Acapulco,391/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,28/06/2021 12:00:00 a. m.,1,1,,No
26174,Acapulco,89/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,28/06/2021 12:00:00 a. m.,1,1,,No
26149,Acapulco,2/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,25/06/2021 12:00:00 a. m.,1,1,,No
18205,Acapulco,101/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,24/06/2021 12:00:00 a. m.,5,1,,No
24992,Acapulco,128/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,24/06/2021 12:00:00 a. m.,1,1,,No
24993,Acapulco,127/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,24/06/2021 12:00:00 a. m.,1,1,,No
18638,Acapulco,81/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,23/06/2021 12:00:00 a. m.,1,1,,No
26087,Acapulco,158/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,22/06/2021 12:00:00 a. m.,2,1,,No
16003,Acapulco,369/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,21/06/2021 12:00:00 a. m.,2,1,,No
24990,Acapulco,167/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,21/06/2021 12:00:00 a. m.,2,1,,No
26147,Acapulco,446/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,18/06/2021 12:00:00 a. m.,1,1,,No
16826,Acapulco,32/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,17/06/2021 12:00:00 a. m.,1,1,,No
16829,Acapulco,49/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,16/06/2021 12:00:00 a. m.,1,1,,No
26172,Acapulco,88/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,16/06/2021 12:00:00 a. m.,1,1,,No
18011,Acapulco,9/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,14/06/2021 12:00:00 a. m.,1,1,,No
26171,Acapulco,86/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,14/06/2021 12:00:00 a. m.,1,1,,No
26209,Acapulco,459/2019,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,11/06/2021 12:00:00 a. m.,5,1,,No
16852,Acapulco,80/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,10/06/2021 12:00:00 a. m.,4,1,,No
15891,Acapulco,323/2017,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,09/06/2021 12:00:00 a. m.,1,1,,No
16013,Acapulco,421/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,09/06/2021 12:00:00 a. m.,1,1,,No
16016,Acapulco,429/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,09/06/2021 12:00:00 a. m.,1,1,,No
18006,Acapulco,103/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,08/06/2021 12:00:00 a. m.,1,1,,No
18003,Acapulco,27/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,04/06/2021 12:00:00 a. m.,1,1,,No
16835,Acapulco,55/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,02/06/2021 12:00:00 a. m.,1,1,,No
26095,Acapulco,328/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,02/06/2021 12:00:00 a. m.,1,1,,No
16842,Acapulco,6/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,31/05/2021 12:00:00 a. m.,2,1,,No
16875,Acapulco,350/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,31/05/2021 12:00:00 a. m.,2,1,,No
26090,Acapulco,290/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,31/05/2021 12:00:00 a. m.,1,1,,No
18067,Acapulco,5/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,26/05/2021 12:00:00 a. m.,1,1,,No
15904,Acapulco,5/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,24/05/2021 12:00:00 a. m.,1,1,,No
18428,Acapulco,68/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,24/05/2021 12:00:00 a. m.,1,1,,No
26148,Acapulco,448/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,21/05/2021 12:00:00 a. m.,1,1,,No
26179,Acapulco,131/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,21/05/2021 12:00:00 a. m.,1,1,,No
19674,Acapulco,181/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,20/05/2021 12:00:00 a. m.,2,1,,No
2705,Acapulco,146/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,19/05/2021 12:00:00 a. m.,2,1,,No
2691,Acapulco,176/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,14/05/2021 12:00:00 a. m.,1,1,,No
2698,Acapulco,106/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,14/05/2021 12:00:00 a. m.,2,1,,No
2704,Acapulco,287/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,14/05/2021 12:00:00 a. m.,1,1,,No
16846,Acapulco,7/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,14/05/2021 12:00:00 a. m.,1,1,,No
2703,Acapulco,94/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,11/05/2021 12:00:00 a. m.,1,1,,No
18202,Acapulco,487/2019,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,10/05/2021 12:00:00 a. m.,4,1,,No
26176,Acapulco,118/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,10/05/2021 12:00:00 a. m.,1,1,,No
24960,Acapulco,353/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,08/05/2021 12:00:00 a. m.,1,1,,No
18058,Acapulco,123/2021,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,07/05/2021 12:00:00 a. m.,1,1,,No
26164,Acapulco,51/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,06/05/2021 12:00:00 a. m.,1,1,,No
18185,Acapulco,254/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,04/05/2021 12:00:00 a. m.,2,1,,No
26035,Acapulco,194/2019,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Juicio Oral,No,No,07/10/2019 12:00:00 a. m.,03/05/2021 12:00:00 a. m.,7,1,,No
26085,Acapulco,145/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,03/05/2021 12:00:00 a. m.,2,1,,No
2701,Acapulco,289/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,30/04/2021 12:00:00 a. m.,1,1,,No
2706,Acapulco,391/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,28/04/2021 12:00:00 a. m.,1,1,,No
18155,Acapulco,193/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,27/04/2021 12:00:00 a. m.,2,1,,No
2699,Acapulco,349/2019,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,26/04/2021 12:00:00 a. m.,1,1,,No
26039,Acapulco,143/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,26/04/2021 12:00:00 a. m.,1,1,,No
26088,Acapulco,280/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,26/04/2021 12:00:00 a. m.,1,1,,No
26094,Acapulco,308/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,26/04/2021 12:00:00 a. m.,1,1,,No
2696,Acapulco,106/2021,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,23/04/2021 12:00:00 a. m.,2,1,,No
26170,Acapulco,85/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,22/04/2021 12:00:00 a. m.,1,1,,No
26091,Acapulco,291/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,20/04/2021 12:00:00 a. m.,1,1,,No
26143,Acapulco,442/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,20/04/2021 12:00:00 a. m.,1,1,,No
26163,Acapulco,40/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,20/04/2021 12:00:00 a. m.,1,1,,No
2707,Acapulco,419/2019,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,19/04/2021 12:00:00 a. m.,1,1,,No
2695,Acapulco,394/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,15/04/2021 12:00:00 a. m.,2,1,,No
18049,Acapulco,303/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,14/04/2021 12:00:00 a. m.,1,1,,No
26162,Acapulco,39/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,14/04/2021 12:00:00 a. m.,1,1,,No
2687,Acapulco,419/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,13/04/2021 12:00:00 a. m.,1,1,,No
18032,Acapulco,234/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,12/04/2021 12:00:00 a. m.,1,1,,No
26145,Acapulco,440/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,09/04/2021 12:00:00 a. m.,3,1,,No
26165,Acapulco,60/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,09/04/2021 12:00:00 a. m.,1,1,,No
26169,Acapulco,84/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,09/04/2021 12:00:00 a. m.,1,1,,No
18154,Acapulco,48/2020,CRESCENCIO CONTRERAS MARTÍNEZ,Procedimiento Abreviado,No,No,,08/04/2021 12:00:00 a. m.,2,1,,No
26140,Acapulco,402/2020,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,07/04/2021 12:00:00 a. m.,1,1,,No
26175,Acapulco,91/2021,JOSÉ MIGUEL  LÓPEZ  RODRÍGUEZ,Procedimiento Abreviado,No,No,,07/04/2021 12:00:00 a. m.,1,1,,No
820,Acapulco,66/2020,JOAQUIN ALBERTO RUIZ GARCÍA,Procedimiento Abreviado,No,No,,05/04/2021 12:00:00 a. m.,1,1,,No
